transaction_id,timestamp,originator_account,originator_company,originator_SIC,originator_country,beneficiary_account,beneficiary_company,beneficiary_SIC,beneficiary_country,currency,amount,transaction_description,label
T01035,2025-08-22 16:05:04,GB11HOHM94684156240557,Stout LLC,6021,UK,GB29RCUI01439101054428,"Rodriguez, Hodge and Herrera",6021,US,GBP,98418.32,Loan Repayment,1
T01036,2025-08-21 20:15:00,GB60SFUF93440443638602,Maddox-Jones,4813,BR,GB42JANV88393802805690,Fischer-Parker,5411,AE,BRL,174212.38,Insurance Premium,1
T01037,2025-07-08 10:11:31,GB58VIVU95559632977149,Roy Inc,4813,RU,GB86BSRS06027692384671,"Parker, Smith and Solomon",7311,SG,RUB,91354.62,Donation,1
T01038,2025-05-09 05:31:08,GB35JUVS37545813237020,"Green, Abbott and Lambert",7372,RU,GB23YOOF89378734867883,"Miller, Allen and Baldwin",6211,US,RUB,32028.55,Donation,1
T01039,2025-02-12 23:10:29,GB20KWOJ31021209217375,Gibson-Henry,4813,DE,GB91RDIU78354193483671,Farrell-Olson,6021,SG,EUR,176651.99,Loan Repayment,1
T01040,2025-05-05 00:28:48,GB13MMQZ02987044655352,"Washington, Johnson and Robinson",8221,US,GB17DNEL78411014440352,Maxwell-Anderson,7311,RU,USD,43505.68,Donation,1
T01041,2025-06-14 15:23:45,GB64OYDM38350523591800,Ramirez-Thomas,7372,US,GB44ZAQN74338960541225,Johnston LLC,5812,DE,USD,35341.04,Insurance Premium,0
T01042,2025-04-08 01:16:21,GB29TCHL40924225615529,Gibson-Roberts,6211,SG,GB40QIZN44693983908084,"Brown, Cook and Crawford",6021,SG,SGD,74631.47,Loan Repayment,1
T01043,2025-05-25 03:12:07,GB87MNHP54676289954265,Lee Ltd,6211,IN,GB93OZBT74644320824411,Barry LLC,5812,UK,INR,138936.31,EMI Payment,1
T01044,2025-06-22 15:37:14,GB50DGIC70039180171562,Andrews-Fields,7372,SG,GB68UKTC94065462433868,"Woods, Rogers and Greene",6211,IN,SGD,110023.94,Travel Booking,1
T01045,2025-01-28 05:17:59,GB94PBGY55743861233454,Clements-Ball,5812,RU,GB21XPNX33503156992038,"Diaz, Rodriguez and Goodwin",4813,IN,RUB,138389.57,Donation,1
T01046,2025-05-06 02:09:57,GB32YYAN88676209624600,"Ramirez, Stanton and Bruce",8221,BR,GB63FNUP16130991322502,"Fernandez, Espinoza and Campbell",7311,US,BRL,94649.66,Loan Repayment,1
T01047,2025-05-23 01:20:33,GB97PDXY50795453106351,"Anderson, Santiago and Miller",7372,BR,GB30RDQY72232051534635,"Baker, Robinson and Gray",5411,AE,BRL,65674.08,Insurance Premium,1
T01048,2025-07-23 10:23:08,GB89GMPE68948974071151,"Hancock, Banks and Cook",7372,UK,GB45QGWH96121410576566,"Patel, Sullivan and Willis",6211,SG,GBP,43267.66,Subscription Service,0
T01049,2025-01-25 07:58:06,GB59LAFK27692245116519,Cox Ltd,6211,RU,GB11UQPS05537760015446,"Brown, Krueger and Hopkins",7372,SG,RUB,179555.77,Salary Payment,1
T01050,2025-01-01 14:49:31,GB06SNWV97461919241944,Carey Ltd,4813,ZA,GB86HBUB41555133909144,Ramos-Rodriguez,6211,IN,ZAR,183747.67,Retail Shopping,1
T01051,2025-07-04 14:30:58,GB09IIAU69239200029664,"Brown, Garza and Mullins",8221,RU,GB46JETA29310389785193,"Wilson, Thomas and Daniels",8221,BR,RUB,122345.59,Salary Payment,1
T01052,2025-01-17 09:46:59,GB06PHPL36451238818144,Allen PLC,8221,CN,GB75NVUM80096587216620,Malone PLC,4813,US,CNY,121675.09,Retail Shopping,1
T01053,2025-02-19 02:55:35,GB23AWXO04948809285126,Ramos-Rivera,6021,UK,GB10RCFS55108926398021,Young Ltd,6021,SG,GBP,156411.77,Insurance Premium,1
T01054,2025-06-05 23:57:51,GB19AOCR44376719413631,Patel PLC,7372,US,GB34EDED86033485654131,Lee Ltd,7372,IN,USD,99581.15,Salary Payment,0
T01055,2025-01-19 07:38:37,GB65HTKE13575279528605,Leon Group,5411,BR,GB51FJFS89682815148263,"Ward, Williams and Simmons",5812,AE,BRL,158511.5,Insurance Premium,1
T01056,2025-01-17 16:58:39,GB10ZNRL53675476404189,Huynh-Bell,4813,US,GB47YPSY84493036321215,Wright Ltd,6211,CN,USD,178124.71,EMI Payment,1
T01057,2025-02-09 11:30:56,GB47JXRJ45039118481575,Chandler LLC,6021,IN,GB31SIMW48673290165491,"Fox, Lane and Bean",8221,SG,INR,148769.33,Salary Payment,1
T01058,2025-06-20 11:40:05,GB87CHEX82879071137784,Gallagher-Phillips,6211,SG,GB36TNTH11951386071921,"Fleming, Parker and Brandt",7311,ZA,SGD,122211.21,Paying Rent,1
T01059,2025-08-21 19:47:25,GB17ELAD10571662484643,"Solis, Marshall and White",7311,CN,GB26SZML99982851761419,Richardson-Aguirre,6211,UK,CNY,77341.81,Credit Card Payment,1
T01060,2025-01-16 14:36:18,GB02VRTB99768597557160,"Murray, Morse and Lewis",7372,ZA,GB10HZVI08389937903908,"Knox, Cooper and Jones",6211,RU,ZAR,52742.25,Travel Booking,1
T01061,2025-07-03 05:19:27,GB17BIWL66800734958333,"Martin, Shelton and Huerta",4813,SG,GB40ANBF09257331406353,Hernandez-Lindsey,4813,DE,SGD,115062.88,Subscription Service,1
T01062,2025-08-08 17:06:24,GB22BXRL81173326150916,Diaz-Mason,4813,CN,GB56BFBK63249489664652,Nichols Group,5411,US,CNY,196773.0,EMI Payment,1
T01063,2025-03-31 16:34:31,GB12QSPY29607813620052,"Brown, Massey and Johnson",5411,ZA,GB09IOOQ64388071637853,Lee-Brewer,8221,IN,ZAR,179955.75,Credit Card Payment,1
T01064,2025-05-06 07:30:25,GB94GQXE49584463947828,Lang-Foster,5411,ZA,GB16KHNL53635909403775,Coleman-Conner,6021,US,ZAR,110232.1,Credit Card Payment,1
T01065,2025-01-19 01:16:20,GB80ZVVY97001553885614,Mason-Watson,8221,US,GB33PATP83231417202847,Martinez-Johnson,7311,AE,USD,188332.76,Insurance Premium,1
T01066,2025-02-21 01:19:50,GB75IHTY63316507652694,"Bowers, Stevenson and Burnett",4813,SG,GB41TFFV56131992934664,"Mendez, George and Cline",5812,UK,SGD,191704.08,Retail Shopping,1
T01067,2025-02-27 14:03:19,GB77QPPZ77033829631318,Mcgrath and Sons,6021,US,GB17VAIK75835611924588,Morse PLC,6021,AE,USD,101128.86,Subscription Service,1
T01068,2025-05-25 10:29:50,GB67LFUF83831999066526,Todd Group,7311,IN,GB31UHZN20689526311588,Cooper Group,7311,SG,INR,26236.89,Travel Booking,0
T01069,2025-04-01 05:51:10,GB67QTVC84679109340055,"Acosta, Wilson and Haas",6021,BR,GB90ZPOQ18403887284150,"Fletcher, Massey and Green",7311,ZA,BRL,167384.69,Utility Bill Payment,1
T01070,2025-01-10 16:38:18,GB93FNLX62387152772733,"Burns, Brown and Preston",6211,RU,GB10OSNP27815106852075,"Howard, Miles and Tran",5411,ZA,RUB,107875.37,Retail Shopping,1
T01071,2025-08-14 12:05:32,GB60SZTD80365393137625,Burke-Perez,5411,ZA,GB21QDJQ01581444663174,"Bennett, Lewis and Thomas",6211,IN,ZAR,35531.64,Travel Booking,0
T01072,2025-01-04 10:12:08,GB37GKMD71775016188880,Hill Group,7311,BR,GB65IYMJ07148954768537,Pearson-Garcia,6021,AE,BRL,144311.38,Insurance Premium,1
T01073,2025-06-22 11:27:18,GB92LUCS98444923367427,"Hicks, Ramos and Ball",5411,CN,GB59VLHJ15972707055903,Moore LLC,7311,RU,CNY,26217.66,Subscription Service,1
T01074,2025-07-15 06:45:54,GB56OSLK64481386409322,Graham-Cummings,5812,AE,GB02OLLL31463132666364,Tapia-Hess,8221,UK,AED,162372.09,Subscription Service,1
T01075,2025-05-03 04:20:59,GB63UXID82152646240058,Roy Inc,5812,DE,GB04YYEZ02236527448460,Nelson-Miller,7311,DE,EUR,144881.54,Donation,1
T01076,2025-01-15 22:27:56,GB95UNAP60718043034087,Walker-Nelson,4813,RU,GB14SGCO22558751632657,"Johnson, Malone and Robertson",5812,AE,RUB,149450.1,Subscription Service,1
T01077,2025-08-09 20:11:59,GB02CRXX46876724174673,"Tran, Mcmillan and Garcia",7372,AE,GB23EIGE33892559328818,Murphy-Carson,6021,CN,AED,17106.43,Travel Booking,1
T01078,2025-04-25 23:05:35,GB34QJEZ02929035637150,"Myers, Evans and Salazar",6021,AE,GB45PLKR71431387782885,"Rivera, Jacobs and Bailey",7311,ZA,AED,193588.95,Loan Repayment,1
T01079,2025-05-18 07:18:35,GB98SIQE01567855618186,"Butler, Lee and Stone",5411,SG,GB29EHJF91578807093833,Hall-Curry,5812,BR,SGD,9133.21,Salary Payment,0
T01080,2025-01-20 17:29:11,GB38QZCN16379918439968,Price-Mitchell,6021,BR,GB63CESQ90712222226099,"Cabrera, Thomas and Reed",5812,US,BRL,189742.31,EMI Payment,1
T01081,2025-04-17 00:07:56,GB65VPAC69078008261117,"Castro, Perez and Schroeder",7372,DE,GB20AVAC05503421046719,Howell Group,8221,ZA,EUR,119338.63,Salary Payment,1
T01082,2025-07-24 16:42:26,GB16QTSD94783089913014,Schmidt Group,6021,RU,GB03QTLW56261754803594,"Torres, Grant and Baker",6021,SG,RUB,1179.39,Retail Shopping,1
T01083,2025-07-30 09:21:03,GB36TWQN20452384138386,Jennings-James,4813,CN,GB27OBVY27782896980123,"Dominguez, Garrett and Rodriguez",4813,ZA,CNY,21740.58,Subscription Service,1
T01084,2025-04-06 18:07:53,GB17RYUP29801077960561,Erickson Inc,6021,AE,GB66RZGQ81066655971942,"Kelley, Gordon and Bryant",8221,DE,AED,38446.97,Utility Bill Payment,1
T01085,2025-01-24 14:16:36,GB78PNFL01518224057371,"Castillo, Maxwell and Wilson",4813,DE,GB22RPJU96310056482743,"Phelps, Adams and Dean",7372,US,EUR,94219.87,EMI Payment,0
T01086,2025-06-11 11:59:55,GB41UWEW59660807887548,Crawford-Byrd,8221,RU,GB31HWYK66514489291046,Barnett-Turner,5411,RU,RUB,85243.72,Paying Rent,1
T01087,2025-02-02 04:51:02,GB97XPFX35231800391129,Nicholson-White,6021,IN,GB25KGRT36477221218599,"Mcgrath, Hamilton and Hoffman",7311,DE,INR,24195.45,Subscription Service,0
T01088,2025-06-14 19:08:54,GB64UUZP25217595111042,Jackson-White,7311,UK,GB48AATQ59414573459292,"Morales, Peterson and Hernandez",8221,BR,GBP,50260.84,Insurance Premium,0
T01089,2025-04-22 15:53:51,GB15YXIS16543520985866,Robinson-Rodriguez,8221,BR,GB47YNYK62880246527135,Patterson Group,8221,RU,BRL,68154.79,Travel Booking,1
T01090,2025-04-21 22:18:45,GB06ZRZT39334687584667,Smith-Martin,6211,BR,GB97SHPI86989385843580,"Johnson, Johnston and Burgess",7372,CN,BRL,190996.37,Salary Payment,1
T01091,2025-04-10 21:05:00,GB62YRTK34156648252630,Newman Group,4813,UK,GB19PQEV68465695346558,Bush-Hunt,6211,US,GBP,9679.47,Loan Repayment,0
T01092,2025-04-02 13:14:32,GB85XYJW33493777036066,Mcguire-Boyd,4813,AE,GB30DBFZ09308375502189,Salazar-Little,5411,BR,AED,31925.45,Subscription Service,1
T01093,2025-07-03 20:00:33,GB34AVCE00757464442441,"Phillips, Howell and Stone",7372,BR,GB10EVML17672783524742,Jenkins Ltd,5812,CN,BRL,155240.62,Salary Payment,1
T01094,2025-04-09 03:41:14,GB56YVKB23510736400963,"Davis, Liu and Diaz",7311,UK,GB23CUZL14056886886697,"Shaw, Jones and Diaz",7372,DE,GBP,107976.03,Loan Repayment,1
T01095,2025-06-09 01:46:05,GB93GHYE49310520161738,Armstrong-Smith,7372,US,GB43AWQK44237623560831,"King, Boone and Hernandez",6021,SG,USD,46338.35,Credit Card Payment,0
T01096,2025-02-23 15:07:52,GB89LZWK11958378395745,Tucker-Mathis,6021,RU,GB95PGCQ89822251345172,Escobar Inc,6211,AE,RUB,13624.13,Utility Bill Payment,1
T01097,2025-04-16 12:40:30,GB56HENM98690442660879,Arnold and Sons,7372,US,GB27AXPZ36713783657854,Kelly-Adams,7311,SG,USD,20742.79,Credit Card Payment,0
T01098,2025-02-23 09:55:37,GB71RXOW91575874000389,"Brown, Henry and Weber",5812,ZA,GB08QUJB41104771030983,Moore PLC,4813,IN,ZAR,189814.29,Travel Booking,1
T01099,2025-03-26 02:32:40,GB81BWVI18156666734841,Leon Ltd,4813,DE,GB69RUVO85770085495902,Conway Ltd,4813,ZA,EUR,121903.38,Credit Card Payment,1
T01100,2025-08-22 07:46:56,GB15LVTF08699679213637,Garner-Jones,7372,BR,GB80QDEW13521120462966,"Arnold, Johnson and Guerrero",4813,UK,BRL,155122.42,Utility Bill Payment,1
T01101,2025-02-07 04:36:18,GB32SXFA41588969464149,Chen-Valencia,4813,ZA,GB40QYWM16247953248959,Novak and Sons,8221,IN,ZAR,193487.48,Salary Payment,1
T01102,2025-07-28 00:12:47,GB81LRSM70950855034508,Watson-Garza,4813,IN,GB97ELED07859258858447,"Rojas, Moon and Shields",4813,BR,INR,46619.97,Donation,0
T01103,2025-01-10 06:31:55,GB60PSNG99797957912138,Woods Inc,6021,US,GB39UBMV31637586481611,Perry-Brown,6021,US,USD,127701.72,Loan Repayment,1
T01104,2025-07-14 15:40:26,GB83ZKSN03241999841930,Foster and Sons,4813,SG,GB73XAVU17571885353015,"Harris, Medina and Wolf",5812,CN,SGD,80833.95,Subscription Service,1
T01105,2025-07-25 06:56:58,GB08HPQT22228293000082,Vargas-Robbins,8221,RU,GB40FLTE45127232458605,"Hicks, Williams and Foster",5812,CN,RUB,81761.68,Salary Payment,1
T01106,2025-08-07 11:31:37,GB37HYAA36189989973835,"Williams, Perkins and Chase",6021,BR,GB42YUMO85931105830115,Perez and Sons,8221,ZA,BRL,186383.44,Donation,1
T01107,2025-08-08 08:47:24,GB32DGBE30057695545854,Dawson-Horton,5411,DE,GB17QUFK48762020443210,Mccoy Ltd,6211,CN,EUR,28728.06,Utility Bill Payment,1
T01108,2025-03-02 10:15:02,GB41QMZO88662146801846,"Cuevas, Mills and Smith",4813,US,GB73CLSN78055680493562,"Vazquez, Woodward and Delgado",6021,US,USD,114771.0,Credit Card Payment,1
T01109,2025-01-07 22:17:07,GB05PDVN94788375217207,Hood-Thompson,8221,CN,GB88SXKI29132056940535,Mcgrath-French,5812,IN,CNY,96787.77,Retail Shopping,1
T01110,2025-07-04 11:11:53,GB82XTHG88739845806892,Ferrell PLC,8221,DE,GB83OITJ31941524026168,Campos Group,6211,UK,EUR,178272.89,Loan Repayment,1
T01111,2025-05-18 10:03:53,GB90CLSN78178293648903,"Pham, Parker and Alvarez",6211,US,GB13GDHM45655162385400,"Brown, Smith and Palmer",6021,CN,USD,169567.62,Travel Booking,1
T01112,2025-01-28 14:10:20,GB68GIOT57185023360195,Johnson-Nelson,5812,CN,GB45ZRNM78551828377654,Anderson PLC,4813,AE,CNY,197666.72,Donation,1
T01113,2025-05-24 01:55:13,GB43EAGF91494245238714,Cook LLC,5411,RU,GB31KETK76960221934987,Ayala-Wagner,8221,CN,RUB,198115.53,Retail Shopping,1
T01114,2025-06-24 22:32:02,GB07TASR82331432435225,Alexander LLC,7372,AE,GB30UHKI44003975458893,Bradford-Hernandez,6021,BR,AED,70390.49,Subscription Service,1
T01115,2025-05-14 00:39:00,GB49FYKA44296600774552,"Wang, Evans and Decker",8221,SG,GB23DJLE17142981798619,Williams and Sons,5812,AE,SGD,17152.73,Retail Shopping,1
T01116,2025-05-31 23:23:27,GB35CEKM42830300840513,"Bailey, Hicks and Fox",7311,US,GB04LYUW31229266047884,Mitchell LLC,8221,BR,USD,166786.97,Retail Shopping,1
T01117,2025-04-04 11:37:50,GB12VOEN98084960508869,Burch-Shaffer,5812,BR,GB44QRJM38561944455190,"Preston, Rogers and Smith",5812,DE,BRL,156870.87,Retail Shopping,1
T01118,2025-01-22 16:15:37,GB66XZGS60493826234640,Short Ltd,6021,US,GB76BPEX42910882276539,Lopez-Cain,8221,BR,USD,68907.25,Loan Repayment,1
T01119,2025-05-26 21:52:02,GB51XNUQ82046438500641,Collier LLC,5812,DE,GB40YJYF66087310951295,"Carpenter, Osborne and Evans",8221,AE,EUR,53153.03,Retail Shopping,1
T01120,2025-01-30 03:02:30,GB35FNIQ70151861193231,Arnold PLC,5411,ZA,GB93EQTT24146961447002,Jenkins-Moore,5411,AE,ZAR,11771.3,Utility Bill Payment,1
T01121,2025-01-11 20:49:07,GB47AGAM13029540067398,"Washington, Adams and Fisher",8221,DE,GB83KSNJ55782726408717,Brown Inc,6211,SG,EUR,114880.0,Travel Booking,1
T01122,2025-06-02 02:15:07,GB60SDOH50318787835682,Schwartz Ltd,4813,UK,GB71UTWY03190189129805,Jones Inc,8221,UK,GBP,136138.43,Insurance Premium,1
T01123,2025-02-06 16:39:59,GB79JOJC06347380582501,Reynolds Inc,7311,SG,GB14SBUO78223287821690,Williams-Harper,6021,US,SGD,93917.87,Salary Payment,0
T01124,2025-06-06 05:41:07,GB84PEMX46291106961637,"Ford, Bender and Murray",5812,AE,GB89AGJJ46928221087260,"Miller, Davis and Thomas",8221,AE,AED,74989.03,Donation,1
T01125,2025-03-05 14:11:03,GB67IOFY99159772095305,"Carpenter, Roberts and Rojas",4813,ZA,GB21BWHF78879026051817,Brown Inc,4813,SG,ZAR,25514.12,Loan Repayment,0
T01126,2025-05-24 06:33:43,GB59PFMA41891909516023,"Hammond, Rowe and Klein",8221,AE,GB74NGJL84378469456740,Smith PLC,7372,IN,AED,91925.43,Travel Booking,1
T01127,2025-07-18 04:58:44,GB23IFZX01613115920430,Hill-Williams,8221,ZA,GB26JXYR68109257029649,Kennedy Ltd,5812,AE,ZAR,19593.86,Donation,1
T01128,2025-03-16 00:44:41,GB93HPCF20674359778522,"Scott, Rodriguez and Mitchell",5812,SG,GB37QKVL99272550095235,"Sullivan, Silva and George",6211,DE,SGD,14664.66,Insurance Premium,0
T01129,2025-01-09 20:13:41,GB08IGJH59488466159761,Blackburn-Guzman,7311,UK,GB47TLGB23396592221824,"Clayton, Williams and Lee",5411,AE,GBP,5616.43,Credit Card Payment,1
T01130,2025-05-13 17:10:20,GB67GOUE79116156181605,Thompson Ltd,7372,US,GB26GEMK90297589557672,"Woods, Perkins and Stevens",6211,ZA,USD,40905.46,Donation,0
T01131,2025-05-16 01:20:09,GB12JOLK08733963120895,Miller Inc,8221,AE,GB39UXTR16084833768473,Mcclain-Daniel,4813,DE,AED,188433.44,Salary Payment,1
T01132,2025-07-08 02:04:04,GB46ROGY51797414957950,"Chapman, Vasquez and Johnson",4813,RU,GB57MRUT26367771969783,Perry Inc,5411,CN,RUB,63002.41,Credit Card Payment,1
T01133,2025-07-15 23:32:35,GB77VBVD11613588476513,Summers Group,4813,BR,GB75TUSR52655465066406,Bryant Group,8221,US,BRL,104532.93,Travel Booking,1
T01134,2025-01-29 06:09:42,GB16AZUS19033151494299,Figueroa Inc,6021,AE,GB91WMNS00900095399279,Bernard-Cooper,8221,RU,AED,14645.48,Utility Bill Payment,1
T01135,2025-06-01 02:50:55,GB02TBHY99191122798472,Jones-Gonzalez,7311,UK,GB98CXZH64707640763898,Wood PLC,5812,UK,GBP,146627.2,Subscription Service,1
T01136,2025-02-07 07:56:40,GB09UKRU25521887718546,Mitchell Inc,8221,CN,GB79NAYH14487766295078,Ward Group,5812,BR,CNY,75065.06,Insurance Premium,1
T01137,2025-01-12 02:10:40,GB03OENG38810654834965,"Hudson, Spence and Jenkins",4813,RU,GB95VYJM24980472253438,Henderson Group,4813,US,RUB,11215.2,Credit Card Payment,1
T01138,2025-04-23 10:53:34,GB52BFFI88785819263136,Murphy-Shelton,4813,BR,GB64LMDB72793871012284,Rodriguez-Williams,5411,ZA,BRL,132826.89,Salary Payment,1
T01139,2025-06-04 09:56:46,GB14JJCL23232169045459,Marsh LLC,7372,BR,GB62YCGT04308394521615,Martinez-Kim,5812,DE,BRL,91082.68,Paying Rent,0
T01140,2025-08-13 07:57:02,GB58OLTO42039339527769,Lucero Inc,8221,UK,GB10QQZH56399136317561,"Anderson, Lambert and Sawyer",6211,UK,GBP,69822.28,Donation,1
T01141,2025-06-30 05:33:03,GB05NJRL69010587418116,Murphy Inc,8221,SG,GB77PEFW24712858743947,"Jones, Perry and Warner",6211,CN,SGD,182512.8,Donation,1
T01142,2025-06-08 02:07:31,GB24FBQY42708017314451,"Day, Thompson and Myers",7311,RU,GB76YBYY54146995350391,"King, Rosales and Pratt",7372,ZA,RUB,129181.47,EMI Payment,1
T01143,2025-04-07 00:22:53,GB28DAKE86002668468586,"Jones, Conner and Duarte",4813,IN,GB11MAHE01345154728542,Mcmillan Inc,6211,IN,INR,48059.81,EMI Payment,0
T01144,2025-08-11 14:41:41,GB35HMPF80257469058474,Hughes Inc,7372,UK,GB74AKYS38147709222056,"Gonzales, Haynes and Cain",5411,ZA,GBP,163913.79,Donation,1
T01145,2025-02-18 12:16:25,GB61PHKH43829272809182,"Short, Lopez and Strickland",6021,CN,GB35GNFI92250252275973,Peters PLC,6021,BR,CNY,102256.55,Insurance Premium,1
T01146,2025-04-20 11:43:49,GB25EQYD54373406175462,Parker PLC,7311,BR,GB12RMGG95212745312436,"Mason, Gonzales and Garza",4813,ZA,BRL,85399.17,Donation,1
T01147,2025-05-21 10:24:56,GB50HWLS59781767189977,"Webb, Davis and Kennedy",4813,CN,GB02ZFLK15141085807496,Watson-Ramos,6021,ZA,CNY,36589.25,EMI Payment,1
T01148,2025-03-14 16:49:44,GB80CMMS44503773955136,"Daugherty, Gibbs and Boyer",5812,ZA,GB43COIV80546207946199,Montgomery Group,5812,UK,ZAR,79853.5,Retail Shopping,0
T01149,2025-01-29 14:14:03,GB58IMZR27749764753555,Thomas PLC,7311,ZA,GB05IJRO88835530641800,Miller-Marshall,8221,AE,ZAR,10458.41,Salary Payment,1
T01150,2025-07-24 04:37:30,GB25TJZH71291545370199,Sandoval LLC,6211,UK,GB78ZAMY43149349368714,Phillips-Lyons,6211,IN,GBP,116410.12,Donation,1
T01151,2025-04-22 03:14:42,GB22KSSB69770594216097,Leon Group,7372,AE,GB66ZSMY61734705323540,"Duran, King and Ruiz",6021,US,AED,138385.65,Salary Payment,1
T01152,2025-03-30 10:18:36,GB49FLME30860384889217,Lindsey-Arnold,7311,CN,GB17NINS57216976118980,Wong-Black,4813,AE,CNY,108022.14,Donation,1
T01153,2025-02-23 08:48:10,GB58SEKP26925578209103,Nelson-Griffin,5812,ZA,GB54FKPK18977146290942,Stevens-Garcia,6021,UK,ZAR,71345.08,Paying Rent,0
T01154,2025-06-16 06:49:22,GB57IHLG99615779429227,Leblanc Ltd,5812,CN,GB39INFL69643933476342,Murray-Morris,6021,IN,CNY,83240.94,Utility Bill Payment,1
T01155,2025-01-20 06:11:36,GB07TQSC42621958140352,Howard-Jackson,4813,UK,GB83GCBN24122056314432,Arnold Inc,6211,DE,GBP,134831.23,Utility Bill Payment,1
T01156,2025-08-06 03:42:32,GB11RPLO83226436584245,Miller Inc,7372,CN,GB89HYAT29503079904656,"Elliott, Berg and Hughes",7372,CN,CNY,108023.76,Salary Payment,1
T01157,2025-08-18 11:08:17,GB96MPBH94794010810839,Wallace-Jackson,4813,IN,GB44PDMJ18811555848261,Herring-Stokes,8221,IN,INR,167063.44,Retail Shopping,1
T01158,2025-07-21 04:25:59,GB29FEFJ39376442792386,Day-Huynh,7311,ZA,GB04USTM71820321535673,Norman Group,4813,UK,ZAR,81599.06,Paying Rent,0
T01159,2025-02-22 08:25:06,GB10CHFN83927611287500,"Griffin, Frazier and Hardy",6211,UK,GB27LVQR90999359306930,Sanchez Ltd,5411,RU,GBP,16632.99,Subscription Service,1
T01160,2025-08-08 17:38:19,GB10KOIZ25018744279505,"Hughes, Rodgers and Cortez",5812,CN,GB79NQCB94861608548472,Romero PLC,5812,ZA,CNY,87456.08,Utility Bill Payment,1
T01161,2025-08-18 19:25:41,GB42URGQ57849755071842,Cabrera-Torres,6211,DE,GB40MBCS24923417845678,Costa-Garcia,6211,BR,EUR,32404.64,Subscription Service,0
T01162,2025-04-22 03:11:57,GB72DIID94980725227883,"Kelley, Elliott and Stanley",7372,CN,GB68CQBG42835179949136,Harris-Martin,5411,IN,CNY,27777.82,Donation,1
T01163,2025-02-08 21:37:27,GB84HZYM04871423324076,Wright-Wagner,5812,BR,GB11DZPB37121822048997,"Sawyer, Lewis and Kerr",6211,AE,BRL,114127.2,Credit Card Payment,1
T01164,2025-07-04 08:27:30,GB36IATN42808223491004,"Ingram, Robinson and Scott",5812,BR,GB11OYBI65029196966697,Turner Group,7372,ZA,BRL,77914.56,Donation,1
T01165,2025-02-21 18:37:03,GB75EBHZ79262710646274,"Clark, Francis and Huff",8221,ZA,GB17AFNJ71679381609855,"Stanley, Graham and Cruz",7311,RU,ZAR,104999.31,Utility Bill Payment,1
T01166,2025-05-15 17:57:03,GB79DRNY10880461741169,Bell-Holland,7372,US,GB30TYMR94159756777486,"Beck, Pruitt and Rodriguez",8221,CN,USD,154017.55,EMI Payment,1
T01167,2025-08-01 20:12:20,GB97ZCUR89723945982001,"Turner, Garcia and Walker",5812,BR,GB13ETNU67198941412524,"Beck, Nelson and Smith",6211,CN,BRL,41649.11,EMI Payment,1
T01168,2025-03-18 13:42:44,GB94LNDG86576243540297,Gonzalez Inc,6021,BR,GB44SWTE83775850403474,"Mcdaniel, Hopkins and Hubbard",7311,UK,BRL,153782.26,Retail Shopping,1
T01169,2025-04-27 04:18:52,GB64KQLQ00138215960854,"Evans, Martinez and Briggs",6021,IN,GB81SIGS74478168999657,Collins Group,5812,US,INR,129354.1,Credit Card Payment,1
T01170,2025-07-07 15:48:53,GB53UFYT91426791301882,Smith-Silva,6211,UK,GB37OYEY05396445331783,Cohen-Ferguson,5812,DE,GBP,180203.63,Salary Payment,1
T01171,2025-04-02 18:17:12,GB41MYSP54572782535675,Rodriguez LLC,6021,SG,GB73IRJR94372648886130,Hardy-Harmon,7372,ZA,SGD,85937.25,Donation,1
T01172,2025-03-03 04:40:53,GB80MQCV05187830082093,Booth-Sanchez,8221,BR,GB47DAWD81592402427183,"Baker, Robbins and Taylor",6021,US,BRL,135567.75,Credit Card Payment,1
T01173,2025-03-31 22:09:47,GB63QJUD75527028650404,Lee-Hayes,5812,IN,GB68CQIF04176767835256,Dominguez-Morris,4813,ZA,INR,109420.88,Retail Shopping,1
T01174,2025-05-01 16:57:57,GB36TGLZ45961260756619,Gallagher-Schneider,5411,ZA,GB71OMZL53605534187409,"Conway, Ray and Blair",6021,IN,ZAR,67208.23,Paying Rent,0
